tagname;timestamp;average;min;max
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-08-22 02:00:00;12.621420042824072;8.3;16.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-08-23 02:00:00;13.987356202546298;8.3;19.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-08-24 02:00:00;16.96586481597222;10.3;23.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-08-25 02:00:00;19.85841590740741;16.1;24;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-08-26 02:00:00;17.47016123263889;13;21.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-08-27 02:00:00;13.850657925925926;10.3;16.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-08-28 02:00:00;12.009143430555557;9.2;14.8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-08-29 02:00:00;12.276728284722221;0;15.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-08-30 02:00:00;12.214919524305555;8.8;15.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-08-31 02:00:00;11.005795443287036;6.3;15.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-01 02:00:00;12.155548579861113;7.7;15.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-02 02:00:00;11.868230072916665;6.1;17.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-03 02:00:00;11.318301739583335;6.5;16.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-04 02:00:00;12.343691717592593;5.3;19.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-05 02:00:00;11.819690868055556;6;17.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-06 02:00:00;11.122502043981482;5.7;16.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-07 02:00:00;10.14434939699074;4.3;15.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-08 02:00:00;11.660162603009258;5.5;18.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-09 02:00:00;12.438900871527776;5.8;19.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-10 02:00:00;10.180655739583331;4.9;15.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-11 02:00:00;10.838345591435184;6.9;14.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-12 02:00:00;11.921193798611112;7.7;15;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-13 02:00:00;12.434007542824075;0;13.8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-14 02:00:00;11.340947620370372;8.5;13.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-15 02:00:00;10.743268780092594;7.7;13.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-16 02:00:00;10.969418894675925;9.7;12.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-17 02:00:00;10.512039028935185;9.7;12.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-18 02:00:00;10.28869607638889;8.7;12.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-19 02:00:00;9.08037420486111;6.2;11.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-20 02:00:00;8.281410003472221;4.5;12.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-21 02:00:00;6.927835431712962;3.2;11.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-22 02:00:00;9.57135858101852;5.5;12.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-23 02:00:00;10.493809370370371;8.5;12.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-24 02:00:00;9.14108191087963;6.6;12.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-25 02:00:00;9.790661733796297;3.7;14.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-26 02:00:00;11.355539656249999;9.3;13.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-27 02:00:00;11.682828959490742;0;15.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-28 02:00:00;11.429989012731482;0;16.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-29 02:00:00;8.959688403935186;4.6;12.8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-09-30 02:00:00;9.819805945601852;6.9;14.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-01 02:00:00;11.981807505787037;9.2;14.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-02 02:00:00;10.602111013888889;8.6;13.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-03 02:00:00;9.365163108796297;6.9;11.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-04 02:00:00;10.405175792824075;8.2;13;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-05 02:00:00;9.26050966550926;5.4;12.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-06 02:00:00;8.300056891203704;4.8;12.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-07 02:00:00;7.5292498587962955;3.8;12.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-08 02:00:00;6.130874246527778;5.1;9.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-09 02:00:00;7.696622680555555;4.7;10.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-10 02:00:00;11.381560247685186;6.8;14.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-11 02:00:00;5.704675277777778;3.2;7.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-12 02:00:00;5.982254375;0;8.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-13 02:00:00;6.401426906249999;1.7;9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-14 02:00:00;4.524669043981482;0;8.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-15 02:00:00;5.257776975694445;2.9;8.8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-16 02:00:00;5.390654959490742;2;9.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-17 02:00:00;7.031940163194445;4.6;10.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-18 02:00:00;5.731857591435186;3.6;7.8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-19 02:00:00;5.767618101851852;3.9;7.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-20 02:00:00;4.296744979166666;0.2;6.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-21 02:00:00;1.4690242708333334;-1.4;6.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-22 02:00:00;2.8347075127314816;-2;7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-23 02:00:00;3.532203332175926;-0.2;6.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-24 02:00:00;2.776921737268518;-1.3;7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-25 02:00:00;6.608006497685185;2.1;9.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-26 02:00:00;8.018799251157407;4.7;11.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-27 02:00:00;7.728500591435184;5.2;9.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-28 02:00:00;9.210778666666666;8;10.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-29 02:00:00;7.388439709490741;3.1;11.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-30 02:00:00;4.187489429398148;1.7;7.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-10-31 01:00:00;5.857156855324074;2.7;8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-01 01:00:00;5.601724201388889;1.5;11.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-02 01:00:00;9.15393249537037;6.6;11.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-03 01:00:00;7.61288277662037;3.1;11.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-04 01:00:00;10.480553116898147;8.6;12.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-05 01:00:00;8.691378236111111;3.8;10.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-06 01:00:00;2.613553988425926;0.1;4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-07 01:00:00;1.9400083333333333;0.1;4.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-08 01:00:00;2.964096783564815;1.5;4.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-09 01:00:00;4.640352741898148;3.4;5.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-10 01:00:00;5.501302277777778;2.4;10.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-11 01:00:00;9.153861817129629;7.7;11.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-12 01:00:00;8.961719483796296;4.4;10.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-13 01:00:00;3.8331219143518522;2.4;5.8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-14 01:00:00;4.015796677083333;1.7;7.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-15 01:00:00;2.5800324722222223;-0.7;6.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-16 01:00:00;0.6424586585648148;-2.3;3.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-17 01:00:00;-2.3505886377314815;-3.8;0.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-18 01:00:00;-3.3413407546296297;-5.2;0;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-19 01:00:00;-5.580703445601852;-7.6;-3.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-20 01:00:00;-6.0686698078703705;-7.9;-2.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-21 01:00:00;-6.391788824074074;-9.6;-2.8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-22 01:00:00;-2.92415575;-5.3;0.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-23 01:00:00;1.9660240821759258;0;3.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-24 01:00:00;2.5384505370370376;1.2;3.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-25 01:00:00;4.411329896990741;3.5;5.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-26 01:00:00;3.9248202743055547;0.9;5.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-27 01:00:00;5.605028032407407;0.1;8.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-28 01:00:00;6.0266129490740745;5.1;6.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-29 01:00:00;4.697856319444444;3.6;6.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-11-30 01:00:00;1.6455195555555557;-0.6;3.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-01 01:00:00;-0.6779078530092592;-5;1.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-02 01:00:00;-5.480225163194444;-6.6;-4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-03 01:00:00;-6.925578850694445;-8.1;-5.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-04 01:00:00;-7.22574321875;-8.8;-4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-05 01:00:00;-1.3781166909722222;-4.8;2.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-06 01:00:00;-0.3559693831018518;-2.9;1.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-07 01:00:00;-1.147302556712963;-3;0;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-08 01:00:00;-4.740195554398148;-8.2;-0.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-09 01:00:00;-10.136549163194445;-12.5;-6.8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-10 01:00:00;-12.125078421296296;-12.5;-12.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-11 01:00:00;-12.1;-12.1;-12.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-12 01:00:00;-12.1;-12.1;-12.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-12 01:00:00;-12.72444170949074;-15.1;-10.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-13 01:00:00;-15.555220493055554;-16.8;-12.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-14 01:00:00;-9.462270546296297;-12.6;-6.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-15 01:00:00;-3.3498148587962957;-9.6;-0.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-16 01:00:00;-6.331017842592594;-9.4;-2.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-17 01:00:00;-12.03342853125;-14.6;-8.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-18 01:00:00;-4.167396854166667;-12;-2.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-19 01:00:00;-3.637716909722222;-5.8;-2.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-20 01:00:00;0.07005903472222223;-3.2;2.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-21 01:00:00;-4.093888081018519;-5.6;-1.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-22 01:00:00;-3.509270975694444;-5.6;-1.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-23 01:00:00;-3.643731395833333;-6.6;-1.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-24 01:00:00;-4.516140883101853;-8.1;-3.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-25 01:00:00;-5.512519695601852;-12.3;2.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-26 01:00:00;2.4523207557870372;-0.8;4.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-27 01:00:00;1.2377487071759259;-0.4;2.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-28 01:00:00;-5.854789466435187;-9.7;-0.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-29 01:00:00;0.2784970706018519;-7;3.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-30 01:00:00;1.4425956342592594;-2;5.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2022-12-31 01:00:00;2.9440213634259265;-0.1;5.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-01 01:00:00;-4.215778710648149;-10;0;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-02 01:00:00;-7.95539635648148;-10.3;-3.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-03 01:00:00;-6.856175116898148;-11.4;-3.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-04 01:00:00;-6.718573349537037;-11.9;-1.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-05 01:00:00;-2.7465927060185185;-3.2;-2.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-06 01:00:00;-2.4995368124999997;-3.3;-1.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-07 01:00:00;0.14624140625;-1.7;3.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-08 01:00:00;5.2921876678240745;2.9;7.1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-09 01:00:00;3.705665793981481;1.6;5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-10 01:00:00;1.470953960648148;-2;4.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-11 01:00:00;4.25734771412037;-2;6.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-12 01:00:00;3.8975152418981485;0.4;6.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-13 01:00:00;-2.501031863425926;-3.9;0.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-14 01:00:00;-1.72774346875;-2.9;-0.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-15 01:00:00;-0.9838650092592592;-3.8;1.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-16 01:00:00;-1.8711623032407407;-6.5;1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-17 01:00:00;-0.8505061597222221;-6.5;2.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-18 01:00:00;-2.420613244212963;-4.7;0.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-19 01:00:00;-2.8610151469907406;-4;-2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-20 01:00:00;-2.0634535474537037;-3.9;-0.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-21 01:00:00;-2.291230872685185;-3.9;-0.8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-22 01:00:00;-3.5849010520833335;-6.4;-1.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-23 01:00:00;1.4093406053240738;-1.5;3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-24 01:00:00;4.382952159722222;2.3;6.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-25 01:00:00;5.014456355324074;3;7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-26 01:00:00;1.092643494212963;-0.5;3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-27 01:00:00;1.159110144675926;0;2.6;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-28 01:00:00;1.8541572557870367;0.9;3.5;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-29 01:00:00;2.8601025196759258;0.8;4.8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-30 01:00:00;2.0633116678240744;0.5;3.8;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-01-31 01:00:00;-0.9709866018518517;-6;1.7;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-02-01 01:00:00;-6.492987832175927;-8.4;-4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-02-02 01:00:00;-3.529106337962963;-7.3;0.2;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-02-03 01:00:00;-6.04677390162037;-9.5;-1.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-02-04 01:00:00;-6.033869987268519;-10.5;-1;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-02-05 01:00:00;0.07491331944444447;-2.3;2.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-02-06 01:00:00;2.406739212962963;0.3;3.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-02-07 01:00:00;2.0049916493055555;-0.5;3.4;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-02-08 01:00:00;3.6272017696759256;-1.9;7.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-02-09 01:00:00;1.5554003935185186;-1.3;6.3;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-02-10 01:00:00;-0.6877622777777778;-1.7;0.9;
AdvWeatherInfoFN1.temperature@KLP - Sluppenvegen 12E;2023-02-11 01:00:00;-0.5914625462962962;-5.3;2.4;
